,temp_air,ghi,dni,dhi,wind_speed
2022-10-11 02:00:00,13.92,0.0,-0.0,0.0,5.03
2022-10-11 03:00:00,14.35,0.0,-0.0,0.0,5.45
2022-10-11 04:00:00,14.67,0.0,-0.0,0.0,5.72
2022-10-11 05:00:00,14.87,0.0,-0.0,0.0,6.0
2022-10-11 06:00:00,15.1,0.0,-0.0,0.0,6.28
2022-10-11 07:00:00,15.32,14.0,0.0,14.0,6.48
2022-10-11 08:00:00,15.48,29.0,0.0,29.0,6.69
2022-10-11 09:00:00,15.4,78.0,0.0,78.0,6.62
2022-10-11 10:00:00,15.39,173.0,30.47,161.0,7.1
2022-10-11 11:00:00,15.75,148.0,4.53,146.0,6.62
2022-10-11 12:00:00,15.89,50.0,0.0,50.0,6.34
2022-10-11 13:00:00,15.88,67.0,0.0,67.0,6.41
2022-10-11 14:00:00,15.6,29.0,0.0,29.0,6.14
2022-10-11 15:00:00,15.36,173.0,218.74,114.0,5.03
2022-10-11 16:00:00,15.16,29.0,0.0,29.0,3.79
2022-10-11 17:00:00,14.76,0.0,0.0,0.0,3.03
2022-10-11 18:00:00,14.25,0.0,-0.0,0.0,2.76
2022-10-11 19:00:00,13.54,0.0,-0.0,0.0,2.76
2022-10-11 20:00:00,12.82,0.0,-0.0,0.0,2.97
2022-10-11 21:00:00,12.42,0.0,-0.0,0.0,3.24
2022-10-11 22:00:00,12.58,0.0,-0.0,0.0,2.83
2022-10-11 23:00:00,12.28,0.0,-0.0,0.0,2.48
2022-10-12 00:00:00,11.45,0.0,-0.0,0.0,2.48
2022-10-12 01:00:00,10.77,0.0,-0.0,0.0,2.62
2022-10-12 02:00:00,9.77,0.0,-0.0,0.0,2.41
2022-10-12 03:00:00,9.42,0.0,-0.0,0.0,2.62
2022-10-12 04:00:00,9.56,0.0,-0.0,0.0,3.31
2022-10-12 05:00:00,10.4,0.0,-0.0,0.0,3.86
2022-10-12 06:00:00,10.97,0.0,-0.0,0.0,4.48
2022-10-12 07:00:00,11.67,39.0,269.32,21.0,5.1
2022-10-12 08:00:00,12.64,97.0,81.18,81.0,5.17
2022-10-12 09:00:00,13.42,234.0,378.19,118.0,5.03
2022-10-12 10:00:00,14.53,291.0,324.54,165.0,4.55
2022-10-12 11:00:00,15.13,419.0,742.95,95.0,4.9
2022-10-12 12:00:00,15.71,376.0,469.76,166.0,4.9
2022-10-12 13:00:00,15.99,354.0,480.6,152.0,4.76
2022-10-12 14:00:00,16.07,324.0,645.74,93.0,4.62
2022-10-12 15:00:00,15.93,222.0,553.93,76.0,4.41
2022-10-12 16:00:00,15.42,92.0,263.44,54.0,3.45
2022-10-12 17:00:00,14.41,0.0,0.0,0.0,2.69
2022-10-12 18:00:00,13.44,0.0,-0.0,0.0,2.21
2022-10-12 19:00:00,12.38,0.0,-0.0,0.0,2.21
2022-10-12 20:00:00,11.72,0.0,-0.0,0.0,2.07
2022-10-12 21:00:00,10.89,0.0,-0.0,0.0,2.0
2022-10-12 22:00:00,10.88,0.0,-0.0,0.0,2.21
2022-10-12 23:00:00,10.18,0.0,-0.0,0.0,2.21
2022-10-13 00:00:00,9.59,0.0,-0.0,0.0,2.0
2022-10-13 01:00:00,9.83,0.0,-0.0,0.0,1.93
2022-10-13 02:00:00,9.76,0.0,-0.0,0.0,2.34
2022-10-13 03:00:00,10.38,0.0,-0.0,0.0,2.55
2022-10-13 04:00:00,10.42,0.0,-0.0,0.0,2.48
2022-10-13 05:00:00,10.32,0.0,-0.0,0.0,2.34
2022-10-13 06:00:00,10.49,0.0,-0.0,0.0,2.21
2022-10-13 07:00:00,11.01,19.0,16.17,18.0,2.21
2022-10-13 08:00:00,11.56,89.0,62.53,77.0,2.34
2022-10-13 09:00:00,13.03,169.0,112.83,135.0,2.62
2022-10-13 10:00:00,15.09,249.0,190.76,176.0,3.03
2022-10-13 11:00:00,16.15,176.0,16.27,169.0,2.97
2022-10-13 12:00:00,16.8,240.0,81.61,204.0,2.62
2022-10-13 13:00:00,17.23,187.0,31.38,174.0,2.48
2022-10-13 14:00:00,17.5,136.0,14.22,131.0,2.55
2022-10-13 15:00:00,17.23,171.0,240.83,109.0,2.21
2022-10-13 16:00:00,16.76,71.0,115.82,55.0,1.79
2022-10-13 17:00:00,14.99,0.0,0.0,0.0,1.52
2022-10-13 18:00:00,13.39,0.0,-0.0,0.0,1.59
2022-10-13 19:00:00,12.2,0.0,-0.0,0.0,1.59
2022-10-13 20:00:00,10.79,0.0,-0.0,0.0,1.79
2022-10-13 21:00:00,9.87,0.0,-0.0,0.0,1.86
2022-10-13 22:00:00,10.02,0.0,-0.0,0.0,1.72
2022-10-13 23:00:00,9.57,0.0,-0.0,0.0,1.59
2022-10-14 00:00:00,9.21,0.0,-0.0,0.0,1.59
2022-10-14 01:00:00,9.02,0.0,-0.0,0.0,1.66
2022-10-14 02:00:00,9.0,0.0,-0.0,0.0,1.72
2022-10-14 03:00:00,9.71,0.0,-0.0,0.0,1.66
2022-10-14 04:00:00,9.47,0.0,-0.0,0.0,1.66
2022-10-14 05:00:00,10.04,0.0,-0.0,0.0,1.66
2022-10-14 06:00:00,10.46,0.0,-0.0,0.0,1.72
2022-10-14 07:00:00,10.45,27.0,158.41,18.0,1.72
2022-10-14 08:00:00,11.03,143.0,449.87,59.0,2.21
2022-10-14 09:00:00,12.86,260.0,614.93,78.0,2.21
2022-10-14 10:00:00,14.24,349.0,684.15,91.0,2.48
2022-10-14 11:00:00,14.86,404.0,727.72,95.0,2.83
2022-10-14 12:00:00,15.35,0.0,0.0,0.0,2.97
2022-10-14 13:00:00,15.51,384.0,707.84,95.0,3.17
2022-10-14 14:00:00,15.63,313.0,651.11,88.0,3.1
2022-10-14 15:00:00,15.51,158.0,190.97,110.0,3.03
2022-10-14 16:00:00,14.96,79.0,211.99,51.0,2.55
2022-10-14 17:00:00,13.48,0.0,-0.0,0.0,2.21
2022-10-14 18:00:00,12.17,0.0,-0.0,0.0,2.28
2022-10-14 19:00:00,11.47,0.0,-0.0,0.0,2.34
2022-10-14 20:00:00,10.62,0.0,-0.0,0.0,2.28
2022-10-14 21:00:00,10.49,0.0,-0.0,0.0,2.28
2022-10-14 22:00:00,10.3,0.0,-0.0,0.0,1.72
2022-10-14 23:00:00,10.02,0.0,-0.0,0.0,1.45
2022-10-15 00:00:00,9.56,0.0,-0.0,0.0,1.45
2022-10-15 01:00:00,8.98,0.0,-0.0,0.0,1.24
2022-10-15 02:00:00,9.27,0.0,-0.0,0.0,1.38
2022-10-15 03:00:00,9.24,0.0,-0.0,0.0,1.59
2022-10-15 04:00:00,9.35,0.0,-0.0,0.0,1.66
2022-10-15 05:00:00,9.31,0.0,-0.0,0.0,1.66
2022-10-15 06:00:00,9.54,0.0,-0.0,0.0,1.52
2022-10-15 07:00:00,9.28,12.0,0.0,12.0,1.59
2022-10-15 08:00:00,9.64,56.0,5.51,55.0,2.07
2022-10-15 09:00:00,10.49,59.0,0.0,59.0,2.69
2022-10-15 10:00:00,12.2,69.0,0.0,69.0,3.24
2022-10-15 11:00:00,12.89,71.0,0.0,71.0,3.1
2022-10-15 12:00:00,13.37,42.0,0.0,42.0,3.1
2022-10-15 13:00:00,13.57,96.0,0.0,96.0,3.03
2022-10-15 14:00:00,13.81,85.0,0.0,85.0,2.97
2022-10-15 15:00:00,13.65,82.0,8.15,80.0,2.97
2022-10-15 16:00:00,13.18,50.0,39.66,45.0,2.97
2022-10-15 17:00:00,12.12,0.0,-0.0,0.0,2.97
2022-10-15 18:00:00,11.45,0.0,-0.0,0.0,2.97
2022-10-15 19:00:00,10.96,0.0,-0.0,0.0,2.83
2022-10-15 20:00:00,10.28,0.0,-0.0,0.0,2.69
2022-10-15 21:00:00,9.97,0.0,-0.0,0.0,2.55
2022-10-15 22:00:00,9.02,0.0,-0.0,0.0,2.0
2022-10-15 23:00:00,9.08,0.0,-0.0,0.0,2.07
2022-10-16 00:00:00,8.54,0.0,-0.0,0.0,1.86
2022-10-16 01:00:00,8.14,0.0,-0.0,0.0,1.79
2022-10-16 02:00:00,7.55,0.0,-0.0,0.0,1.86
2022-10-16 03:00:00,7.44,0.0,-0.0,0.0,1.86
2022-10-16 04:00:00,7.13,0.0,-0.0,0.0,1.93
2022-10-16 05:00:00,6.94,0.0,-0.0,0.0,1.86
2022-10-16 06:00:00,7.69,0.0,-0.0,0.0,1.93
2022-10-16 07:00:00,7.36,17.0,64.11,14.0,2.07
2022-10-16 08:00:00,7.91,128.0,368.61,63.0,2.41
2022-10-16 09:00:00,8.95,204.0,294.52,120.0,3.03
2022-10-16 10:00:00,10.59,131.0,5.46,129.0,2.83
2022-10-16 11:00:00,11.56,250.0,128.28,197.0,3.1
2022-10-16 12:00:00,12.12,338.0,380.16,177.0,2.83
2022-10-16 13:00:00,12.62,328.0,444.06,152.0,2.55
2022-10-16 14:00:00,13.04,259.0,371.81,135.0,2.21
2022-10-16 15:00:00,13.06,203.0,560.01,69.0,2.28
2022-10-16 16:00:00,12.61,60.0,108.25,47.0,1.66
2022-10-16 17:00:00,11.87,0.0,-0.0,0.0,1.38
2022-10-16 18:00:00,11.26,0.0,-0.0,0.0,1.38
2022-10-16 19:00:00,10.58,0.0,-0.0,0.0,1.31
2022-10-16 20:00:00,10.24,0.0,-0.0,0.0,1.52
2022-10-16 21:00:00,10.32,0.0,-0.0,0.0,1.59
2022-10-16 22:00:00,10.28,0.0,-0.0,0.0,1.59
2022-10-16 23:00:00,10.43,0.0,-0.0,0.0,1.52
2022-10-17 00:00:00,9.87,0.0,-0.0,0.0,1.52
2022-10-17 01:00:00,9.27,0.0,-0.0,0.0,1.45
2022-10-17 02:00:00,10.03,0.0,-0.0,0.0,1.72
2022-10-17 03:00:00,10.18,0.0,-0.0,0.0,1.93
2022-10-17 04:00:00,10.48,0.0,-0.0,0.0,1.86
2022-10-17 05:00:00,10.64,0.0,-0.0,0.0,1.72
2022-10-17 06:00:00,10.37,0.0,-0.0,0.0,1.66
2022-10-17 07:00:00,10.34,11.0,23.93,10.0,1.66
2022-10-17 08:00:00,10.94,53.0,5.84,52.0,1.86
2022-10-17 09:00:00,11.47,140.0,71.47,120.0,2.55
2022-10-17 10:00:00,12.71,121.0,5.55,119.0,2.76
2022-10-17 11:00:00,12.98,211.0,71.18,182.0,3.38
2022-10-17 12:00:00,13.12,140.0,4.79,138.0,4.0
2022-10-17 13:00:00,13.07,116.0,0.0,116.0,4.55
2022-10-17 14:00:00,13.22,58.0,0.0,58.0,4.41
2022-10-17 15:00:00,13.0,70.0,4.29,69.0,4.62
2022-10-17 16:00:00,12.71,31.0,8.76,30.0,4.34
2022-10-17 17:00:00,12.65,0.0,-0.0,0.0,4.28
2022-10-17 18:00:00,12.65,0.0,-0.0,0.0,4.48
2022-10-17 19:00:00,12.71,0.0,-0.0,0.0,4.41
2022-10-17 20:00:00,12.63,0.0,-0.0,0.0,4.07
2022-10-17 21:00:00,12.63,0.0,-0.0,0.0,3.59
2022-10-17 22:00:00,12.49,0.0,-0.0,0.0,3.59
2022-10-17 23:00:00,12.48,0.0,-0.0,0.0,3.66
2022-10-18 00:00:00,12.45,0.0,-0.0,0.0,2.97
2022-10-18 01:00:00,12.43,0.0,-0.0,0.0,2.28
2022-10-18 02:00:00,12.55,0.0,-0.0,0.0,2.41
2022-10-18 03:00:00,11.94,0.0,-0.0,0.0,3.24
2022-10-18 04:00:00,12.03,0.0,-0.0,0.0,3.79
2022-10-18 05:00:00,11.89,0.0,-0.0,0.0,3.72
2022-10-18 06:00:00,11.88,0.0,-0.0,0.0,3.79
2022-10-18 07:00:00,11.98,1.0,0.0,1.0,3.52
2022-10-18 08:00:00,12.26,65.0,30.13,60.0,3.52
2022-10-18 09:00:00,13.08,117.0,32.79,108.0,4.41
2022-10-18 10:00:00,13.74,224.0,174.71,162.0,4.07
2022-10-18 11:00:00,14.79,302.0,331.07,169.0,3.93
2022-10-18 12:00:00,15.31,225.0,87.41,189.0,3.72
2022-10-18 13:00:00,15.75,213.0,96.23,176.0,3.59
2022-10-18 14:00:00,15.98,234.0,314.07,133.0,2.83
2022-10-18 15:00:00,15.79,118.0,92.36,97.0,2.34
2022-10-18 16:00:00,15.37,41.0,36.93,37.0,1.31
2022-10-18 17:00:00,14.73,0.0,-0.0,0.0,1.38
2022-10-18 18:00:00,12.67,0.0,-0.0,0.0,1.52
2022-10-18 19:00:00,11.67,0.0,-0.0,0.0,1.59
2022-10-18 20:00:00,11.22,0.0,-0.0,0.0,0.97
2022-10-18 21:00:00,11.34,0.0,-0.0,0.0,1.52
2022-10-18 22:00:00,10.65,0.0,-0.0,0.0,1.03
2022-10-18 23:00:00,10.31,0.0,-0.0,0.0,1.03
2022-10-19 00:00:00,10.23,0.0,-0.0,0.0,1.24
2022-10-19 01:00:00,10.49,0.0,-0.0,0.0,1.31
2022-10-19 02:00:00,10.49,0.0,-0.0,0.0,1.59
2022-10-19 03:00:00,10.55,0.0,-0.0,0.0,1.93
2022-10-19 04:00:00,10.78,0.0,-0.0,0.0,2.14
2022-10-19 05:00:00,11.21,0.0,-0.0,0.0,2.48
2022-10-19 06:00:00,11.32,0.0,-0.0,0.0,3.24
2022-10-19 07:00:00,11.33,6.0,0.0,6.0,4.07
2022-10-19 08:00:00,11.63,28.0,0.0,28.0,4.55
2022-10-19 09:00:00,12.19,58.0,0.0,58.0,5.24
2022-10-19 10:00:00,12.59,49.0,0.0,49.0,5.79
2022-10-19 11:00:00,12.53,41.0,0.0,41.0,6.41
2022-10-19 12:00:00,12.53,48.0,0.0,48.0,6.28
2022-10-19 13:00:00,12.88,31.0,0.0,31.0,4.76
2022-10-19 14:00:00,13.58,101.0,3.17,100.0,4.28
2022-10-19 15:00:00,14.46,93.0,36.12,85.0,4.62
2022-10-19 16:00:00,14.86,39.0,39.02,35.0,4.41
2022-10-19 17:00:00,14.24,0.0,-0.0,0.0,3.66
2022-10-19 18:00:00,14.22,0.0,-0.0,0.0,3.38
2022-10-19 19:00:00,13.6,0.0,-0.0,0.0,2.9
2022-10-19 20:00:00,12.61,0.0,-0.0,0.0,2.62
2022-10-19 21:00:00,12.01,0.0,-0.0,0.0,2.14
2022-10-19 22:00:00,11.5,0.0,-0.0,0.0,2.41
2022-10-19 23:00:00,10.95,0.0,-0.0,0.0,2.48
2022-10-20 00:00:00,10.67,0.0,-0.0,0.0,2.48
2022-10-20 01:00:00,11.22,0.0,-0.0,0.0,2.76
2022-10-20 02:00:00,10.78,0.0,-0.0,0.0,2.69
2022-10-20 03:00:00,10.69,0.0,-0.0,0.0,2.69
2022-10-20 04:00:00,10.69,0.0,-0.0,0.0,2.83
2022-10-20 05:00:00,10.85,0.0,-0.0,0.0,2.83
2022-10-20 06:00:00,11.47,0.0,-0.0,0.0,2.83
2022-10-20 07:00:00,11.9,6.0,0.0,6.0,2.76
2022-10-20 08:00:00,12.15,79.0,109.26,62.0,2.76
2022-10-20 09:00:00,12.64,141.0,98.59,115.0,3.38
2022-10-20 10:00:00,13.21,204.0,139.62,156.0,2.83
2022-10-20 11:00:00,13.43,153.0,15.37,147.0,3.1
2022-10-20 12:00:00,13.5,45.0,0.0,45.0,3.66
2022-10-20 13:00:00,13.54,84.0,0.0,84.0,4.28
2022-10-20 14:00:00,13.48,103.0,6.46,101.0,4.0
2022-10-20 15:00:00,13.41,119.0,125.19,92.0,3.72
2022-10-20 16:00:00,13.19,6.0,0.0,6.0,3.66
2022-10-20 17:00:00,12.56,0.0,-0.0,0.0,2.83
2022-10-20 18:00:00,11.58,0.0,-0.0,0.0,1.86
2022-10-20 19:00:00,11.89,0.0,-0.0,0.0,1.38
2022-10-20 20:00:00,11.29,0.0,-0.0,0.0,1.24
2022-10-20 21:00:00,10.84,0.0,-0.0,0.0,1.24
2022-10-20 22:00:00,11.48,0.0,-0.0,0.0,1.24
2022-10-20 23:00:00,11.48,0.0,-0.0,0.0,1.24
2022-10-21 00:00:00,11.76,0.0,-0.0,0.0,0.97
2022-10-21 01:00:00,11.76,0.0,-0.0,0.0,1.31
2022-10-21 02:00:00,11.69,0.0,-0.0,0.0,1.72
2022-10-21 03:00:00,11.49,0.0,-0.0,0.0,1.86
2022-10-21 04:00:00,11.28,0.0,-0.0,0.0,2.07
2022-10-21 05:00:00,10.79,0.0,-0.0,0.0,2.14
2022-10-21 06:00:00,10.11,0.0,-0.0,0.0,2.0
2022-10-21 07:00:00,9.82,0.0,0.0,0.0,1.93
2022-10-21 08:00:00,9.91,98.0,279.21,56.0,2.41
2022-10-21 09:00:00,10.57,213.0,530.26,76.0,2.41
2022-10-21 10:00:00,12.25,271.0,437.52,123.0,1.93
2022-10-21 11:00:00,13.33,286.0,319.73,163.0,2.28
2022-10-21 12:00:00,13.54,187.0,43.09,170.0,2.55
2022-10-21 13:00:00,13.67,110.0,0.0,110.0,2.48
2022-10-21 14:00:00,13.56,34.0,0.0,34.0,2.76
2022-10-21 15:00:00,13.87,94.0,47.64,84.0,3.31
2022-10-21 16:00:00,13.44,47.0,142.76,34.0,2.83
2022-10-21 17:00:00,12.31,0.0,-0.0,0.0,2.76
2022-10-21 18:00:00,11.71,0.0,-0.0,0.0,2.9
2022-10-21 19:00:00,11.38,0.0,-0.0,0.0,2.69
2022-10-21 20:00:00,11.18,0.0,-0.0,0.0,2.62
2022-10-21 21:00:00,11.12,0.0,-0.0,0.0,2.83
2022-10-21 22:00:00,11.12,0.0,-0.0,0.0,2.21
2022-10-21 23:00:00,9.92,0.0,-0.0,0.0,2.48
2022-10-22 00:00:00,8.31,0.0,-0.0,0.0,1.86
2022-10-22 01:00:00,7.65,0.0,-0.0,0.0,2.28
2022-10-22 02:00:00,7.82,0.0,-0.0,0.0,2.21
2022-10-22 03:00:00,8.29,0.0,-0.0,0.0,1.72
2022-10-22 04:00:00,7.76,0.0,-0.0,0.0,1.72
2022-10-22 05:00:00,8.17,0.0,-0.0,0.0,1.79
2022-10-22 06:00:00,7.69,0.0,-0.0,0.0,1.17
2022-10-22 07:00:00,8.32,0.0,0.0,0.0,0.97
2022-10-22 08:00:00,8.73,73.0,103.26,58.0,1.72
2022-10-22 09:00:00,9.24,191.0,379.42,95.0,2.48
2022-10-22 10:00:00,9.88,299.0,640.09,86.0,3.17
2022-10-22 11:00:00,11.03,345.0,638.42,103.0,3.52
2022-10-22 12:00:00,12.14,361.0,684.24,95.0,4.07
2022-10-22 13:00:00,13.03,333.0,675.56,89.0,4.69
2022-10-22 14:00:00,13.05,244.0,472.8,103.0,3.86
2022-10-22 15:00:00,12.88,130.0,215.51,86.0,3.24
2022-10-22 16:00:00,12.31,26.0,11.71,25.0,2.28
2022-10-22 17:00:00,11.39,0.0,-0.0,0.0,1.66
2022-10-22 18:00:00,11.25,0.0,-0.0,0.0,1.86
2022-10-22 19:00:00,10.2,0.0,-0.0,0.0,1.93
2022-10-22 20:00:00,8.59,0.0,-0.0,0.0,1.59
2022-10-22 21:00:00,8.19,0.0,-0.0,0.0,1.52
2022-10-22 22:00:00,9.13,0.0,-0.0,0.0,1.79
2022-10-22 23:00:00,8.78,0.0,-0.0,0.0,1.79
2022-10-23 00:00:00,8.57,0.0,-0.0,0.0,1.79
2022-10-23 01:00:00,8.16,0.0,-0.0,0.0,1.66
2022-10-23 02:00:00,8.18,0.0,-0.0,0.0,1.66
2022-10-23 03:00:00,7.65,0.0,-0.0,0.0,1.66
2022-10-23 04:00:00,7.37,0.0,-0.0,0.0,1.72
2022-10-23 05:00:00,7.09,0.0,-0.0,0.0,1.52
2022-10-23 06:00:00,7.67,0.0,-0.0,0.0,1.52
2022-10-23 07:00:00,7.93,0.0,0.0,0.0,1.66
2022-10-23 08:00:00,8.05,27.0,0.0,27.0,1.93
2022-10-23 09:00:00,8.41,47.0,0.0,47.0,2.69
2022-10-23 10:00:00,10.35,98.0,0.0,98.0,2.0
2022-10-23 11:00:00,10.81,89.0,0.0,89.0,2.28
2022-10-23 12:00:00,11.99,249.0,185.35,178.0,2.76
2022-10-23 13:00:00,12.59,135.0,11.25,131.0,3.1
2022-10-23 14:00:00,12.76,205.0,273.51,125.0,3.31
2022-10-23 15:00:00,12.51,164.0,549.11,55.0,2.9
2022-10-23 16:00:00,11.87,25.0,25.04,23.0,2.21
2022-10-23 17:00:00,9.98,0.0,-0.0,0.0,1.79
2022-10-23 18:00:00,8.7,0.0,-0.0,0.0,1.79
2022-10-23 19:00:00,7.9,0.0,-0.0,0.0,1.66
2022-10-23 20:00:00,6.52,0.0,-0.0,0.0,1.66
2022-10-23 21:00:00,6.75,0.0,-0.0,0.0,1.66
2022-10-23 22:00:00,7.18,0.0,-0.0,0.0,1.59
2022-10-23 23:00:00,6.35,0.0,-0.0,0.0,1.93
2022-10-24 00:00:00,5.54,0.0,-0.0,0.0,2.34
2022-10-24 01:00:00,5.24,0.0,-0.0,0.0,2.21
2022-10-24 02:00:00,4.93,0.0,-0.0,0.0,1.79
2022-10-24 03:00:00,5.26,0.0,-0.0,0.0,1.59
2022-10-24 04:00:00,5.07,0.0,-0.0,0.0,1.59
2022-10-24 05:00:00,5.15,0.0,-0.0,0.0,1.72
2022-10-24 06:00:00,5.22,0.0,-0.0,0.0,1.72
2022-10-24 07:00:00,5.27,0.0,0.0,0.0,1.72
2022-10-24 08:00:00,5.96,48.0,22.23,45.0,1.93
2022-10-24 09:00:00,7.06,34.0,0.0,34.0,2.07
2022-10-24 10:00:00,9.81,110.0,6.21,108.0,2.07
2022-10-24 11:00:00,10.78,162.0,29.9,151.0,2.0
2022-10-24 12:00:00,11.52,200.0,76.84,171.0,2.0
2022-10-24 13:00:00,11.92,174.0,60.04,153.0,1.93
2022-10-24 14:00:00,11.98,128.0,38.35,117.0,1.86
2022-10-24 15:00:00,12.04,55.0,0.0,55.0,1.86
2022-10-24 16:00:00,11.36,18.0,0.0,18.0,1.86
2022-10-24 17:00:00,10.57,0.0,-0.0,0.0,1.72
2022-10-24 18:00:00,11.05,0.0,-0.0,0.0,1.45
2022-10-24 19:00:00,10.91,0.0,-0.0,0.0,1.86
2022-10-24 20:00:00,10.69,0.0,-0.0,0.0,2.34
2022-10-24 21:00:00,10.23,0.0,-0.0,0.0,2.69
2022-10-24 22:00:00,10.85,0.0,-0.0,0.0,2.28
2022-10-24 23:00:00,10.59,0.0,-0.0,0.0,2.21
2022-10-25 00:00:00,10.23,0.0,-0.0,0.0,2.0
2022-10-25 01:00:00,9.85,0.0,-0.0,0.0,1.59
2022-10-25 02:00:00,9.54,0.0,-0.0,0.0,1.79
2022-10-25 03:00:00,8.9,0.0,-0.0,0.0,1.72
2022-10-25 04:00:00,7.56,0.0,-0.0,0.0,1.72
2022-10-25 05:00:00,7.94,0.0,-0.0,0.0,1.45
2022-10-25 06:00:00,7.59,0.0,-0.0,0.0,1.72
2022-10-25 07:00:00,7.73,0.0,0.0,0.0,1.79
2022-10-25 08:00:00,8.94,31.0,0.0,31.0,1.38
2022-10-25 09:00:00,9.69,108.0,50.62,96.0,1.59
2022-10-25 10:00:00,10.64,147.0,44.25,133.0,1.79
2022-10-25 11:00:00,11.27,115.0,2.76,114.0,2.41
2022-10-25 12:00:00,11.66,135.0,8.07,132.0,2.48
2022-10-25 13:00:00,11.87,99.0,0.0,99.0,2.48
2022-10-25 14:00:00,11.76,70.0,0.0,70.0,2.69
2022-10-25 15:00:00,11.43,48.0,0.0,48.0,3.79
2022-10-25 16:00:00,11.16,15.0,0.0,15.0,4.14
2022-10-25 17:00:00,10.71,0.0,-0.0,0.0,4.34
2022-10-25 18:00:00,10.38,0.0,-0.0,0.0,4.69
2022-10-25 19:00:00,10.06,0.0,-0.0,0.0,5.72
2022-10-25 20:00:00,9.72,0.0,-0.0,0.0,6.83
2022-10-25 21:00:00,9.82,0.0,-0.0,0.0,7.72
2022-10-25 22:00:00,10.22,0.0,-0.0,0.0,8.55
2022-10-25 23:00:00,10.85,0.0,-0.0,0.0,8.07
2022-10-26 00:00:00,11.25,0.0,-0.0,0.0,6.62
2022-10-26 01:00:00,11.18,0.0,-0.0,0.0,5.24
2022-10-26 02:00:00,11.94,0.0,-0.0,0.0,3.93
2022-10-26 03:00:00,13.59,0.0,-0.0,0.0,4.76
2022-10-26 04:00:00,14.5,0.0,-0.0,0.0,6.0
2022-10-26 05:00:00,14.4,0.0,-0.0,0.0,6.55
2022-10-26 06:00:00,14.42,0.0,-0.0,0.0,6.97
2022-10-26 07:00:00,14.38,0.0,-0.0,0.0,7.52
2022-10-26 08:00:00,13.84,42.0,16.03,40.0,8.0
2022-10-26 09:00:00,11.54,40.0,0.0,40.0,9.17
2022-10-26 10:00:00,10.54,168.0,93.27,139.0,8.69
2022-10-26 11:00:00,11.0,131.0,8.41,128.0,9.79
2022-10-26 12:00:00,11.13,299.0,453.35,133.0,11.03
2022-10-26 13:00:00,10.97,233.0,248.16,149.0,11.24
2022-10-26 14:00:00,11.0,57.0,0.0,57.0,12.14
2022-10-26 15:00:00,10.92,109.0,186.94,75.0,12.41
2022-10-26 16:00:00,10.47,31.0,141.52,22.0,12.62
2022-10-26 17:00:00,9.87,0.0,-0.0,0.0,12.41
2022-10-26 18:00:00,9.79,0.0,-0.0,0.0,11.52
2022-10-26 19:00:00,9.61,0.0,-0.0,0.0,10.28
2022-10-26 20:00:00,9.36,0.0,-0.0,0.0,8.69
2022-10-26 21:00:00,9.05,0.0,-0.0,0.0,7.03
2022-10-26 22:00:00,8.54,0.0,-0.0,0.0,5.79
2022-10-26 23:00:00,7.97,0.0,-0.0,0.0,4.62
2022-10-27 00:00:00,7.31,0.0,-0.0,0.0,4.0
2022-10-27 01:00:00,6.61,0.0,-0.0,0.0,3.72
2022-10-27 02:00:00,6.09,0.0,-0.0,0.0,3.24
2022-10-27 03:00:00,5.08,0.0,-0.0,0.0,2.34
2022-10-27 04:00:00,3.64,0.0,-0.0,0.0,1.86
2022-10-27 05:00:00,4.6,0.0,-0.0,0.0,1.52
2022-10-27 06:00:00,4.78,0.0,-0.0,0.0,1.24
2022-10-27 07:00:00,4.63,0.0,-0.0,0.0,1.31
2022-10-27 08:00:00,5.47,36.0,8.36,35.0,1.1
2022-10-27 09:00:00,6.14,34.0,0.0,34.0,1.52
2022-10-27 10:00:00,6.67,66.0,0.0,66.0,1.59
2022-10-27 11:00:00,7.26,37.0,0.0,37.0,2.07
2022-10-27 12:00:00,8.28,58.0,0.0,58.0,2.97
2022-10-27 13:00:00,9.12,180.0,90.11,150.0,3.31
2022-10-27 14:00:00,9.92,121.0,40.72,110.0,3.38
2022-10-27 15:00:00,10.3,77.0,51.0,68.0,4.14
2022-10-27 16:00:00,10.51,17.0,17.15,16.0,4.62
2022-10-27 17:00:00,10.44,0.0,-0.0,0.0,5.24
2022-10-27 18:00:00,11.13,0.0,-0.0,0.0,6.0
2022-10-27 19:00:00,11.48,0.0,-0.0,0.0,6.07
2022-10-27 20:00:00,11.69,0.0,-0.0,0.0,5.79
2022-10-27 21:00:00,11.95,0.0,-0.0,0.0,6.0
2022-10-27 22:00:00,12.23,0.0,-0.0,0.0,6.0
2022-10-27 23:00:00,12.34,0.0,-0.0,0.0,5.52
2022-10-28 00:00:00,12.41,0.0,-0.0,0.0,4.97
2022-10-28 01:00:00,12.53,0.0,-0.0,0.0,5.03
2022-10-28 02:00:00,12.67,0.0,-0.0,0.0,5.03
2022-10-28 03:00:00,12.77,0.0,-0.0,0.0,5.03
2022-10-28 04:00:00,12.81,0.0,-0.0,0.0,4.97
2022-10-28 05:00:00,12.77,0.0,-0.0,0.0,4.76
2022-10-28 06:00:00,12.69,0.0,-0.0,0.0,4.28
2022-10-28 07:00:00,12.77,0.0,-0.0,0.0,4.0
2022-10-28 08:00:00,12.84,43.0,34.91,39.0,4.34
2022-10-28 09:00:00,13.03,50.0,0.0,50.0,4.76
